emp_id,gender,dept,total_months,working_days,absent_days,total_leaves,previous_salary,performance_rating,current_salary,is_risk
27370,Male,HR,29,24.0,5.0,9,73507.0,9,77880.5968183682,0
27371,Male,Ops,63,24.0,1.0,9,58795.0,5,71327.49237817466,0
27372,Female,HR,2,21.0,0.0,10,43030.0,8,43146.949671419236,0
27373,Female,Ops,40,23.0,9.0,11,142259.0,5,143686.06576937914,0
27374,Male,Ops,41,23.0,0.0,12,146874.0,10,162270.13298698136,0
27375,Male,Ops,44,24.0,4.0,11,69913.0,10,87653.9738612116,0
27376,Female,HR,51,23.0,2.0,3,138948.0,8,135029.86264418653,0
27377,Female,Ops,79,25.0,7.0,13,133604.0,10,148372.81011228706,0
27378,Female,Tech,53,22.0,9.0,4,38662.0,5,36869.45681306399,0
27379,Male,Tech,68,22.0,5.0,11,101997.0,7,125342.39378506808,0
27380,Female,HR,106,25.0,1.0,12,97257.0,8,116357.7204183881,0
27381,Male,Sales,13,24.0,9.0,5,43555.0,6,49241.46483410008,0
27382,Male,Sales,28,24.0,4.0,11,70107.0,6,82928.85021790877,0
27383,Male,HR,40,22.0,4.0,2,131675.0,1,154202.46615395034,1
27384,Female,Ops,107,22.0,6.0,13,67629.0,7,73200.68088768335,0
27385,Female,Ops,101,22.0,9.0,14,134598.0,9,,0
27386,Male,Ops,21,21.0,7.0,12,90412.0,3,85562.3560902271,0
27387,Female,HR,79,20.0,4.0,11,117358.0,4,120512.11816843231,0
27388,Male,Ops,62,21.0,5.0,0,61493.0,3,68734.12698165602,0
27389,Female,Tech,33,22.0,3.0,6,71130.0,7,87066.26093378144,0
27390,Male,Ops,53,20.0,1.0,13,31235.0,5,28160.920198069198,0
27391,Male,HR,113,23.0,2.0,13,65671.0,4,70013.75203318722,0
27392,Female,Ops,76,22.0,1.0,1,87577.0,10,107413.125512057,0
27393,Female,Tech,30,22.0,6.0,6,97579.0,2,101909.66149971307,1
27394,Male,,68,23.0,1.0,10,121191.0,9,129402.32880089298,0
27395,Female,Sales,39,20.0,0.0,9,86428.0,8,,0
27396,Male,HR,11,22.0,0.0,7,70703.0,3,71496.25805940782,0
27397,Male,Finance,108,20.0,6.0,11,136569.0,10,152329.13425554198,0
27398,Male,Sales,91,21.0,1.0,0,54918.0,9,68529.36934721658,0
27399,Male,Sales,112,24.0,6.0,4,123824.0,8,156169.99878512236,0
27400,Male,HR,82,21.0,8.0,7,48829.0,5,44292.35010193366,0
27401,Male,Finance,78,24.0,1.0,13,104641.0,9,130490.3201988729,0
27402,Male,Sales,15,,8.0,6,48331.0,2,51301.68414545092,1
27403,Male,Ops,49,21.0,5.0,5,125810.0,4,161500.77909598153,0
27404,Female,Finance,34,21.0,6.0,9,63731.0,2,68116.62566433474,1
27405,Female,Finance,87,25.0,6.0,11,83604.0,6,77356.9184280482,0
27406,Male,HR,99,23.0,1.0,2,37313.0,8,41354.07888490172,0
27407,Male,HR,69,25.0,,2,72864.0,3,71923.51195700934,0
27408,Male,HR,65,24.0,6.0,5,34322.0,6,33574.62197872263,0
27409,Female,Finance,90,24.0,0.0,5,40336.0,3,40424.603130597956,0
27410,Male,Tech,10,22.0,6.0,2,67661.0,5,81569.43877391583,0
27411,Male,HR,79,23.0,7.0,3,97538.0,3,105957.09403909578,0
27412,Male,Tech,96,23.0,7.0,10,86499.0,4,105179.2237019781,0
27413,Female,Sales,42,24.0,0.0,7,64125.0,8,63321.96823243929,0
27414,Female,Ops,88,23.0,9.0,12,89379.0,2,93812.50265178934,1
27415,Female,Ops,36,20.0,0.0,8,63378.0,9,,0
27416,Male,Tech,45,22.0,5.0,9,116402.0,4,126497.08238941184,0
27417,Male,,80,21.0,4.0,8,104190.0,4,114461.58050074147,0
27418,Female,Ops,10,24.0,9.0,14,119272.0,3,125409.55211639816,0
27419,Male,Tech,98,23.0,0.0,1,126375.0,10,157992.7841692239,0
27420,Female,,104,23.0,2.0,13,37108.0,10,38314.748352227354,0
27421,Female,Tech,14,23.0,2.0,12,,8,166507.84549584967,0
27422,Male,Sales,69,22.0,9.0,6,103580.0,6,95364.3108697656,0
27423,Male,Tech,18,21.0,4.0,10,58276.0,1,64373.25606476814,1
27424,Male,HR,54,23.0,2.0,4,104795.0,6,124042.17908794137,0
27425,Male,Tech,8,21.0,3.0,11,134434.0,5,123617.04869278536,0
27426,Female,HR,95,21.0,1.0,8,127683.0,9,118086.33598696139,0
27427,Female,,108,,9.0,6,34688.0,4,31786.0566840562,0
27428,Female,Sales,60,23.0,5.0,4,47331.0,1,59536.44552529224,1
27429,Female,Sales,82,,7.0,13,147319.0,10,,0
27430,Female,Ops,13,21.0,0.0,10,119298.0,8,134819.7553471883,0
27431,Female,HR,101,23.0,4.0,14,149562.0,2,159144.906352976,1
27432,Male,HR,11,25.0,4.0,12,143045.0,5,,0
27433,Female,HR,3,22.0,7.0,9,122721.0,6,158086.77586180504,0
27434,Male,Ops,16,23.0,2.0,10,49435.0,7,48614.57734248695,0
27435,Male,Finance,72,23.0,5.0,6,147959.0,6,184063.41299986088,0
27436,Female,Sales,81,23.0,2.0,14,61475.0,9,70680.07348346265,0
27437,Female,Sales,57,22.0,7.0,14,88512.0,8,111862.49478613629,0
27438,Male,HR,102,21.0,0.0,12,138382.0,8,129696.1211605986,0
27439,Male,Ops,13,25.0,5.0,13,105450.0,7,129653.40723700261,0
27440,Female,HR,49,21.0,0.0,14,117063.0,2,107282.2616873274,1
27441,Female,Sales,35,23.0,6.0,13,148887.0,2,138015.24429547222,1
27442,Male,,45,25.0,1.0,7,82633.0,7,77387.05882769756,0
27443,Female,Tech,104,22.0,3.0,11,128747.0,6,117131.98290345978,0
27444,Female,Sales,8,23.0,3.0,6,74147.0,7,90705.99510983976,0
27445,Female,Tech,83,22.0,9.0,10,,7,189088.46057900816,0
27446,Female,Finance,42,22.0,8.0,14,121972.0,1,125562.56203044174,1
27447,Female,Tech,79,21.0,7.0,8,100514.0,1,93588.4706227308,1
27448,Male,Ops,118,25.0,1.0,14,145226.0,2,149684.858306116,1
27449,Female,Tech,63,20.0,8.0,6,88211.0,3,90163.25653303944,0
27450,Female,Finance,71,20.0,5.0,10,55740.0,9,69373.92540649844,0
27451,Male,Sales,114,24.0,1.0,13,144902.0,9,142475.7418953972,0
27452,Male,Finance,1,24.0,7.0,1,91929.0,4,92331.91293634281,0
27453,Female,Ops,59,25.0,,2,116491.0,2,118345.75193897093,1
27454,Female,Tech,77,25.0,3.0,0,61600.0,9,66088.14789383665,0
27455,Male,Tech,61,20.0,6.0,3,106698.0,8,119060.55078234787,0
27456,Female,Ops,49,21.0,8.0,3,83257.0,4,97440.99336313283,0
27457,Female,HR,19,24.0,5.0,5,107181.0,1,98317.84959627707,1
27458,Female,Ops,55,25.0,1.0,0,61397.0,1,73139.1039074617,1
27459,Male,Ops,57,20.0,6.0,6,116208.0,4,105571.76461482934,0
27460,Female,Finance,63,21.0,7.0,5,76416.0,9,70331.08599163126,0
27461,Female,Finance,66,24.0,1.0,4,108923.0,8,121042.15563237059,0
27462,Male,Ops,22,24.0,8.0,5,116504.0,10,134156.52480325277,0
27463,Female,Sales,8,20.0,6.0,1,133962.0,4,130407.88023011238,0
27464,Female,Tech,43,24.0,1.0,1,76083.0,10,69774.98769756294,0
27465,Female,Ops,25,21.0,4.0,5,,6,127437.19912972221,0
27466,Female,,26,25.0,7.0,0,140280.0,8,131896.5735080578,0
27467,Male,Tech,76,20.0,4.0,7,138954.0,8,134182.33845913928,0
27468,Male,Sales,3,21.0,1.0,2,112573.0,9,137622.7476427751,0
27469,Female,Ops,21,24.0,6.0,3,129835.0,9,117579.42072710238,0
27470,Female,Sales,69,21.0,6.0,3,,2,42641.28558654964,1
27471,Female,Tech,12,23.0,9.0,3,39795.0,10,41642.40057744117,0
27472,Female,HR,27,22.0,4.0,5,,10,147370.6307322302,0
27473,Male,Tech,1,24.0,6.0,14,71424.0,6,90547.52528831079,0
27474,Male,Tech,43,23.0,5.0,6,134794.0,4,161413.49995642816,0
27475,Male,Ops,67,22.0,9.0,4,132718.0,9,166175.21031182836,0
27476,Female,Tech,54,20.0,0.0,3,44427.0,6,54016.17843380486,0
27477,Female,Ops,54,22.0,6.0,12,31582.0,3,33379.50668030199,0
27478,Female,Ops,52,25.0,6.0,13,80728.0,8,102696.56914945715,0
27479,Male,Sales,63,20.0,6.0,14,100633.0,4,102552.2982295631,0
27480,Male,HR,117,23.0,1.0,0,38537.0,1,43073.437879362704,1
27481,Male,Ops,74,22.0,7.0,2,32003.0,5,29877.389474997668,0
27482,Male,Finance,13,,8.0,11,110954.0,3,125843.21076214706,0
27483,Male,Sales,19,23.0,3.0,8,129094.0,10,150882.00746229046,0
27484,Female,Ops,95,22.0,6.0,13,130207.0,6,158460.18031541677,0
27485,Female,Ops,77,21.0,1.0,13,36903.0,6,38508.17508322845,0
27486,Female,Sales,116,25.0,1.0,4,145648.0,5,169218.8499163631,0
27487,Male,Tech,94,21.0,1.0,9,81835.0,3,101021.11340054835,0
27488,Female,Ops,78,20.0,6.0,1,128202.0,8,153615.98973632007,0
27489,Female,HR,58,23.0,,4,90019.0,10,96031.4696368408,0
27490,Male,Ops,32,21.0,4.0,3,82336.0,7,99220.02926556648,0
27491,Male,Sales,106,22.0,6.0,12,96730.0,8,92289.66214518291,0
27492,Male,Finance,49,24.0,4.0,6,116766.0,6,,0
27493,Female,Sales,102,20.0,9.0,13,,4,175611.64814862772,0
27494,Male,Sales,101,25.0,6.0,12,34233.0,4,43242.76057879745,0
27495,Female,HR,14,22.0,4.0,3,86840.0,5,83227.61288202314,0
27496,Female,Tech,46,20.0,4.0,8,57381.0,3,64672.32159235303,0
27497,Male,HR,101,25.0,6.0,13,96928.0,8,117471.31255837822,0
27498,Female,HR,92,21.0,8.0,2,81090.0,8,81295.04085488783,0
27499,Male,Ops,61,23.0,3.0,9,128781.0,4,149037.0135656069,0
27500,Male,Finance,20,24.0,6.0,0,124303.0,8,156664.67524754241,0
27501,Female,Sales,25,21.0,,11,61292.0,9,62287.90097975527,0
27502,Female,HR,75,23.0,8.0,9,82211.0,1,89192.34458966707,1
27503,Female,HR,61,24.0,2.0,0,31531.0,1,34684.41225642104,1
27504,Male,Tech,27,23.0,8.0,9,110520.0,2,140309.3894653586,1
27505,Female,Tech,29,21.0,1.0,11,49708.0,4,54766.674114561305,0
27506,Male,Finance,69,24.0,2.0,6,147358.0,8,183516.66062193338,0
27507,Male,Sales,87,22.0,,5,144342.0,3,173586.32911136406,0
27508,Female,HR,115,25.0,1.0,12,62556.0,2,78497.3215555054,1
27509,Female,Ops,111,25.0,3.0,8,116437.0,2,109386.98203346923,1
27510,Female,Tech,49,21.0,0.0,6,147799.0,5,150119.22653276988,0
27511,Female,HR,17,,2.0,12,79720.0,2,96217.1040828639,1
27512,Male,Ops,3,24.0,2.0,2,76279.0,1,,1
27513,Female,HR,115,23.0,9.0,0,57177.0,4,71994.8946954975,0
27514,Male,Finance,69,21.0,6.0,9,91984.0,7,107880.58584242992,0
27515,Female,Finance,56,23.0,0.0,2,97591.0,6,119354.6965859915,0
27516,Female,Ops,54,22.0,2.0,1,81122.0,10,78481.12529128528,0
27517,Female,Tech,8,23.0,3.0,4,111793.0,1,107798.92202724951,1
27518,Male,Finance,55,21.0,0.0,7,122550.0,5,155854.75835936776,0
27519,Female,Tech,97,24.0,5.0,10,130088.0,5,131399.68133712257,0
27520,Male,Ops,78,21.0,4.0,8,80550.0,3,75321.77477536471,0
27521,Female,Ops,42,20.0,9.0,7,70276.0,6,77119.14705137168,0
27522,Female,HR,31,20.0,0.0,14,124962.0,7,157291.26043996454,0
27523,Male,Ops,8,,7.0,1,38678.0,4,49194.786356310375,0
27524,Male,HR,65,23.0,6.0,8,103098.0,8,100288.24018588409,0
27525,Female,Tech,5,25.0,6.0,12,114253.0,5,128127.10451492156,0
27526,Female,HR,115,25.0,9.0,3,70188.0,2,77743.75779135882,1
27527,Male,Tech,103,21.0,5.0,1,92492.0,8,103458.91262111047,0
27528,Female,Finance,5,,4.0,8,132887.0,10,171802.3419315998,0
27529,Male,Tech,34,23.0,3.0,12,95729.0,9,117396.49032889635,0
27530,Female,Sales,111,25.0,5.0,12,108069.0,4,101460.30105698877,0
27531,Male,HR,1,25.0,5.0,2,149127.0,3,141160.19835478553,0
27532,Male,Finance,62,,9.0,4,,5,58151.93085477569,0
27533,Male,Tech,10,24.0,5.0,10,32033.0,6,34537.166818546706,0
27534,Male,Ops,102,20.0,1.0,1,96056.0,10,,0
27535,Male,HR,38,24.0,2.0,0,38841.0,6,35332.565736731005,0
27536,Female,Tech,78,25.0,6.0,7,52501.0,8,62499.88593261389,0
27537,Female,Finance,8,21.0,6.0,6,119519.0,8,120133.0452285205,0
27538,Female,Ops,25,22.0,2.0,10,148333.0,9,181363.82996972045,0
27539,Female,HR,93,20.0,8.0,10,65182.0,4,58873.0844410654,0
27540,Female,Finance,50,21.0,2.0,8,97575.0,1,98065.1860668085,1
27541,Female,Ops,61,23.0,9.0,12,89351.0,6,88177.17827213989,0
27542,Female,Sales,37,22.0,8.0,3,85196.0,10,94972.9578927431,0
27543,Female,Ops,85,22.0,0.0,12,112568.0,8,140298.7909306581,0
27544,Female,HR,31,22.0,2.0,7,95550.0,5,99415.7826359154,0
27545,Male,,110,25.0,7.0,1,93760.0,4,115660.33864272464,0
27546,Male,Tech,42,24.0,4.0,1,135831.0,7,160443.55770467978,0
27547,Female,Sales,24,25.0,0.0,0,146158.0,10,169121.28287664504,0
27548,Male,Sales,105,21.0,2.0,5,61122.0,5,71135.28166064121,0
27549,Female,Sales,85,24.0,3.0,5,70829.0,2,90531.41118973074,1
27550,Male,Ops,117,24.0,3.0,12,95025.0,10,117846.2941162703,0
27551,Male,Sales,67,25.0,3.0,1,124618.0,6,129028.56294933565,0
27552,Male,Sales,96,20.0,4.0,3,118258.0,1,131218.6233323276,1
27553,Female,Tech,62,,3.0,11,53750.0,2,,1
27554,Female,Sales,6,23.0,4.0,14,67164.0,5,64480.57594516798,0
27555,Female,Ops,71,22.0,9.0,12,36957.0,6,45482.19115559147,0
27556,Female,Finance,51,21.0,3.0,1,50470.0,5,62103.34543994867,0
27557,Male,Finance,15,24.0,8.0,12,35242.0,5,42689.14214154768,0
27558,Female,Ops,34,21.0,8.0,2,146363.0,2,177270.52676034087,1
27559,Male,Ops,64,20.0,2.0,9,,9,89169.53882899566,0
27560,Female,Sales,46,25.0,5.0,10,143240.0,9,180284.55260746402,0
27561,Male,Ops,110,22.0,8.0,0,32294.0,6,,0
27562,Male,Sales,76,20.0,5.0,10,89758.0,2,,1
27563,Male,HR,82,24.0,,9,54933.0,3,,0
27564,Male,Tech,25,21.0,4.0,1,125362.0,2,156456.1309731093,1
27565,Female,Tech,38,20.0,8.0,0,,10,115375.9557036084,0
27566,Female,Tech,62,22.0,9.0,3,102950.0,8,132276.2508495297,0
27567,Male,HR,66,24.0,5.0,8,,9,69299.75014208163,0
27568,Female,Tech,85,24.0,1.0,1,133395.0,3,131589.76878484196,0
27569,Female,Sales,23,22.0,9.0,1,147193.0,1,173872.7639064174,1
27570,Male,Finance,33,20.0,5.0,1,121242.0,2,110025.36435118999,1
27571,Female,Tech,62,21.0,7.0,13,125070.0,3,114001.18514338587,0
27572,Female,Tech,27,22.0,6.0,2,122689.0,1,140901.31857206233,1
27573,Female,Sales,61,20.0,2.0,13,138341.0,1,170553.14294011673,1
27574,Male,Sales,107,23.0,4.0,14,146143.0,3,135780.91564682405,0
27575,Female,Tech,29,20.0,7.0,1,82065.0,6,74154.34138895926,0
27576,Male,Ops,47,,4.0,6,56612.0,2,63982.89749655733,1
27577,Male,HR,38,,8.0,8,83903.0,1,84131.91508059061,1
27578,Male,Finance,81,22.0,5.0,2,120932.0,1,143027.07250469414,1
27579,Female,Finance,72,,7.0,8,89029.0,4,81967.11383623477,0
27580,Female,HR,61,20.0,4.0,3,98069.0,10,106849.08554355247,0
27581,Female,Tech,21,23.0,1.0,9,,4,62597.919176855175,0
27582,Male,Tech,23,,1.0,0,104867.0,6,130175.97513736358,0
27583,Female,Tech,58,,4.0,11,104643.0,3,102404.40115739236,0
27584,Male,Tech,52,25.0,,3,80432.0,6,92950.53962005528,0
27585,Female,Tech,18,21.0,1.0,9,93729.0,5,87179.8047902305,0
27586,Male,Finance,44,,8.0,12,33193.0,4,39272.69165449351,0
27587,Female,,72,25.0,0.0,13,114646.0,5,114528.01181775102,0
27588,Female,Sales,52,22.0,3.0,3,126160.0,6,144513.19373541832,0
27589,Female,Ops,62,20.0,4.0,10,43153.0,5,52760.928087954846,0
27590,Male,Tech,88,20.0,8.0,1,109528.0,4,130040.40398138692,0
27591,Male,Sales,9,23.0,6.0,13,78358.0,10,101410.72529647195,0
27592,Female,Finance,93,23.0,0.0,6,93922.0,7,119321.5830026338,0
27593,Male,Sales,75,25.0,7.0,10,79430.0,5,,0
27594,Male,HR,45,24.0,9.0,12,117972.0,3,126494.48932973093,0
27595,Male,HR,36,23.0,6.0,13,123677.0,6,,0
27596,Female,Sales,72,21.0,3.0,9,30527.0,6,29632.731197287398,0
27597,Female,Tech,68,23.0,0.0,10,61493.0,4,79914.10830776839,0
27598,Female,Tech,46,23.0,2.0,6,60986.0,5,66121.78790947744,0
27599,Male,Tech,88,20.0,8.0,9,72250.0,8,76641.51013027233,0
27600,Female,Sales,49,23.0,1.0,12,116985.0,8,124184.90301237493,0
27601,Male,HR,2,20.0,6.0,11,111089.0,9,131816.64345945526,0
27602,Male,HR,76,21.0,8.0,11,72119.0,2,76844.23615267548,1
27603,Female,Finance,76,24.0,0.0,7,140508.0,5,176915.94494456085,0
27604,Female,HR,26,24.0,0.0,4,32266.0,2,32936.92061819409,1
27605,Female,HR,83,20.0,7.0,8,52112.0,8,52483.20270423952,0
27606,Male,Ops,114,,6.0,6,68433.0,5,75917.13920048639,0
27607,Male,HR,90,25.0,0.0,5,94231.0,6,94286.46093220165,0
27608,Female,Sales,88,25.0,4.0,7,68658.0,2,,1
27609,Male,Tech,63,23.0,0.0,12,80429.0,10,76455.8354565159,0
27610,Female,Sales,42,22.0,6.0,3,49647.0,10,47612.060462477624,0
27611,Female,Tech,60,22.0,3.0,2,144319.0,7,131448.64220742424,0
27612,Female,Tech,59,22.0,2.0,1,57237.0,5,70987.91698300476,0
27613,Female,Finance,25,25.0,7.0,10,127071.0,8,144112.87222752685,0
27614,Female,HR,105,25.0,6.0,5,130883.0,7,136446.5299057938,0
27615,Female,Finance,16,22.0,6.0,4,146515.0,7,148353.67361684222,0
27616,Male,Tech,65,23.0,0.0,6,45869.0,6,52084.76284076038,0
27617,Male,Ops,32,21.0,6.0,10,88083.0,5,111979.59038871554,0
27618,Female,Ops,48,21.0,0.0,14,116340.0,7,106198.31020877945,0
27619,Female,Finance,57,24.0,6.0,3,66003.0,7,81003.47886748641,0
27620,Male,Finance,24,23.0,1.0,9,131418.0,3,136189.0052931136,0
27621,Male,HR,104,25.0,6.0,13,146633.0,2,156683.31364656566,1
27622,Female,Finance,115,24.0,5.0,8,33617.0,1,40068.997754705735,1
27623,Female,Finance,34,,7.0,13,128888.0,7,,0
27624,Male,Sales,50,21.0,7.0,0,71264.0,10,85156.93321911443,0
27625,Female,Finance,84,25.0,5.0,3,85324.0,2,109427.78954433936,1
27626,Male,Finance,87,22.0,1.0,12,63944.0,9,82953.77404238697,0
27627,Female,Sales,92,20.0,0.0,5,99644.0,8,92325.45090684845,0
27628,Male,Tech,52,23.0,8.0,5,139914.0,9,143180.5233497598,0
27629,Female,Tech,82,22.0,9.0,11,,7,88929.35756354891,0
27630,Female,,96,24.0,5.0,12,107249.0,7,124681.41557767156,0
27631,Female,HR,62,20.0,0.0,10,91318.0,9,118287.7044361414,0
27632,Male,Finance,117,22.0,5.0,4,145130.0,1,170198.4006077114,1
27633,Female,HR,56,21.0,0.0,0,126736.0,10,134540.7358347674,0
27634,Male,Ops,46,23.0,0.0,2,119105.0,10,,0
27635,Male,HR,39,25.0,2.0,7,147841.0,10,,0
27636,Male,Finance,39,,3.0,12,78830.0,4,77468.37721706151,0
27637,Male,Tech,57,24.0,8.0,8,147150.0,9,185119.60823665722,0
27638,Female,Finance,28,24.0,1.0,14,,6,121606.91030693153,0
27639,Female,Finance,37,22.0,8.0,11,33500.0,6,,0
27640,Female,Finance,116,25.0,6.0,4,40340.0,6,,0
27641,Male,HR,90,24.0,1.0,13,127083.0,7,154086.3130717072,0
27642,Female,Tech,91,20.0,6.0,9,127812.0,9,116849.78818698337,0
27643,Male,,108,25.0,7.0,8,50411.0,2,57657.82420640526,1
27644,Male,HR,63,20.0,8.0,4,54344.0,7,55323.60546129083,0
27645,Male,HR,27,24.0,1.0,1,143495.0,1,,1
27646,Female,HR,45,22.0,1.0,1,100413.0,4,120075.60472210198,0
27647,Male,Ops,81,20.0,9.0,5,72994.0,3,,0
27648,Female,,15,23.0,8.0,10,,5,59122.70023947268,0
27649,Female,Finance,112,25.0,4.0,8,50242.0,9,46655.083867336165,0
27650,Female,Ops,13,22.0,9.0,4,53932.0,4,62268.263216228544,0
27651,Male,HR,86,22.0,6.0,3,37043.0,3,47052.25401559517,0
27652,Female,HR,43,20.0,1.0,2,109478.0,10,112293.92942585192,0
27653,Male,HR,99,24.0,6.0,2,68087.0,2,83551.27611279099,1
27654,Male,Tech,54,21.0,0.0,2,125685.0,4,162965.66892486953,0
27655,Male,,23,23.0,7.0,2,73298.0,3,83615.17640942574,0
27656,Male,Ops,65,21.0,6.0,0,115099.0,2,,1
27657,Female,Sales,63,25.0,7.0,3,87823.0,7,83278.24301514357,0
27658,Female,Sales,102,25.0,6.0,2,148209.0,1,144747.79875465189,1
27659,Female,HR,72,22.0,4.0,14,32256.0,1,29597.09332866441,1
27660,Female,,117,20.0,9.0,14,,1,47255.02594046628,1
27661,Male,Finance,69,24.0,8.0,12,136851.0,5,135837.57513349917,0
27662,Male,Ops,39,22.0,5.0,0,41691.0,2,42772.100381314194,1
27663,Male,Tech,62,23.0,4.0,0,100479.0,1,96639.39876481515,1
27664,Male,HR,119,22.0,9.0,1,42331.0,8,52713.86946997881,0
27665,Female,HR,99,23.0,2.0,4,145116.0,2,166258.72911072974,1
27666,Female,,54,24.0,5.0,12,148536.0,6,156257.84815552132,0
27667,Male,HR,105,25.0,1.0,1,107443.0,10,123216.26194064993,0
27668,Male,HR,78,23.0,2.0,3,,6,85280.54321681133,0
27669,Male,Finance,2,,2.0,2,132017.0,10,143661.13467785527,0
27670,Male,Ops,3,23.0,3.0,2,127275.0,8,,0
27671,Female,Finance,19,20.0,4.0,14,104054.0,5,130690.71693312918,0
27672,Male,Sales,74,24.0,7.0,4,130689.0,7,123097.70424778004,0
27673,Female,Tech,66,22.0,9.0,5,100810.0,1,113564.80093495286,1
27674,Female,Sales,45,22.0,9.0,12,46684.0,7,59795.29872833057,0
27675,Male,HR,14,24.0,9.0,11,43006.0,9,46190.10294300255,0
27676,Male,Ops,83,21.0,5.0,3,65719.0,1,66102.67910264239,1
27677,Female,HR,109,24.0,8.0,10,,1,65034.771179115494,1
27678,Female,Ops,7,24.0,1.0,9,123211.0,5,116397.48024934945,0
27679,Male,,3,23.0,0.0,9,134428.0,10,159374.21302727234,0
27680,Female,Ops,1,,1.0,10,56285.0,4,58445.372892704014,0
27681,Male,Tech,52,25.0,7.0,8,74562.0,3,87648.96990436535,0
27682,Male,Sales,61,23.0,6.0,5,129944.0,4,132532.61782378107,0
27683,Female,Tech,23,22.0,0.0,1,,4,93361.44418457491,0
27684,Female,Tech,13,20.0,3.0,10,48167.0,2,51862.387212230904,1
27685,Male,Tech,61,21.0,1.0,0,49705.0,6,60305.3428682323,0
27686,Male,Finance,38,23.0,9.0,5,77844.0,10,94365.23802483341,0
27687,Female,,44,21.0,4.0,4,,1,129111.40595827959,1
27688,Female,Finance,10,21.0,3.0,6,109009.0,9,125199.4724084324,0
27689,Female,Tech,99,20.0,0.0,7,133073.0,2,170538.92108791502,1
27690,Female,HR,31,20.0,0.0,11,42824.0,7,48167.141181850944,0
27691,Male,Finance,33,22.0,7.0,4,101189.0,3,130063.22800605086,0
27692,Male,Finance,24,25.0,4.0,1,128133.0,8,124887.41535034313,0
27693,Male,Tech,13,24.0,0.0,10,144835.0,3,135813.73266340178,0
27694,Female,Sales,98,25.0,,3,44113.0,10,41345.53863865176,0
27695,Female,HR,117,20.0,3.0,6,99669.0,9,98547.56077314111,0
27696,Male,Ops,19,25.0,8.0,12,116605.0,5,131317.49432647025,0
27697,Female,Ops,84,23.0,1.0,2,70326.0,6,83393.28916777551,0
27698,Female,HR,62,24.0,8.0,10,91761.0,2,94835.1791271632,1
27699,Female,Tech,67,21.0,2.0,9,93352.0,2,,1
27700,Female,Sales,83,22.0,5.0,5,107352.0,6,101797.3463313598,0
27701,Female,Sales,47,24.0,7.0,14,128481.0,10,163134.72913121647,0
27702,Female,Ops,31,20.0,9.0,3,105847.0,5,104601.52831810687,0
27703,Male,Sales,19,21.0,3.0,9,44668.0,10,54808.505645794976,0
27704,Male,Ops,42,24.0,5.0,13,73939.0,1,74631.93020839001,1
27705,Male,Finance,91,20.0,1.0,2,40341.0,9,47086.58690564954,0
27706,Male,Tech,11,21.0,5.0,0,87535.0,6,81172.2870768998,0
27707,Female,Sales,111,20.0,7.0,0,77550.0,4,99800.55583833679,0
27708,Male,Tech,40,21.0,6.0,9,81833.0,5,92236.11920253084,0
27709,Male,Finance,75,23.0,5.0,4,131228.0,7,142017.09230695225,0
27710,Male,HR,81,23.0,9.0,13,59073.0,6,55512.71128918621,0
27711,Male,HR,98,,3.0,10,53738.0,1,62186.33752795473,1
27712,Female,HR,114,21.0,6.0,3,66188.0,2,67049.0224520793,1
27713,Female,,73,22.0,6.0,3,68277.0,9,64736.827866949316,0
27714,Male,Ops,39,20.0,6.0,4,45894.0,5,41639.06378143282,0
27715,Male,HR,106,22.0,4.0,3,115301.0,8,105195.14431238944,0
27716,Female,Finance,87,24.0,8.0,9,126351.0,3,136924.30299514547,0
27717,Female,Ops,8,20.0,1.0,3,77934.0,7,80621.38551892345,0
27718,Male,HR,77,22.0,6.0,2,119800.0,2,119330.59204510308,1
27719,Female,,34,24.0,9.0,9,31453.0,3,38841.17484513194,0
27720,Female,,42,20.0,5.0,5,92111.0,9,83701.41844561171,0
27721,Male,HR,81,21.0,8.0,14,142595.0,6,158817.81617478371,0
27722,Female,Tech,48,22.0,1.0,13,70824.0,9,77985.57879772308,0
27723,Male,Ops,108,20.0,5.0,0,91426.0,8,107310.66193253368,0
27724,Male,Tech,102,22.0,5.0,14,66770.0,1,77494.33790281475,1
27725,Female,Ops,15,21.0,3.0,8,69241.0,4,72027.02833357401,0
27726,Female,Finance,31,21.0,1.0,11,47798.0,1,54637.60039161318,1
27727,Female,Ops,47,20.0,8.0,4,116599.0,4,149005.59378997,0
27728,Female,Sales,48,23.0,4.0,6,56506.0,6,57211.43984939375,0
27729,Female,Ops,3,25.0,1.0,0,43914.0,10,54499.58719005354,0
27730,Female,Sales,45,25.0,9.0,0,131531.0,7,170269.82708674844,0
27731,Male,Ops,50,25.0,2.0,10,104332.0,4,127076.45140146233,0
27732,Female,Tech,35,25.0,1.0,14,37555.0,9,34742.72057767011,0
27733,Male,Ops,36,21.0,1.0,12,110221.0,6,137679.89350419882,0
